"source_path"	"section_line"	"section_heading"	"target_article"	"coverage_status"	"notes"
"课程记录/C++基础/07-标准库接口速查.md"	"3"	"1. 顺序容器"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/C++基础/07-标准库接口速查.md"	"87"	"2. 容器适配器"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/C++基础/07-标准库接口速查.md"	"133"	"3. 关联容器"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/C++基础/07-标准库接口速查.md"	"212"	"4. 无序容器"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/C++基础/07-标准库接口速查.md"	"292"	"5. 通用操作速查表"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/C++基础/07-标准库接口速查.md"	"307"	"6. 注意事项"	"知识库/16_编程与数据结构/C++、CSharp与Python工程基础.md；知识库/16_编程与数据结构/算法设计、树、图与空间划分.md"	"已覆盖"	"标准库接口"
"课程记录/Games104/02-引擎架构分层.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"引擎分层与系统边界"
"课程记录/Games104/02-引擎架构分层.md"	"35"	"二、 重点术语与概念解析"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"引擎分层与系统边界"
"课程记录/Games104/02-引擎架构分层.md"	"52"	"三、 工程经验与避坑指南"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"引擎分层与系统边界"
"课程记录/Games104/03-游戏世界与组件系统.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界、组件与场景管理"
"课程记录/Games104/03-游戏世界与组件系统.md"	"37"	"二、 重点术语与概念解析"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界、组件与场景管理"
"课程记录/Games104/03-游戏世界与组件系统.md"	"62"	"三、 工程经验与避坑指南"	"知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界、组件与场景管理"
"课程记录/Games104/04-渲染管线与GPU架构.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/02_GPU与光栅化管线/一帧如何到达屏幕.md；知识库/13_引擎架构与资源系统/Forward、Deferred与Clustered渲染.md"	"已覆盖"	"渲染与 GPU 架构"
"课程记录/Games104/04-渲染管线与GPU架构.md"	"48"	"二、 重点术语与概念解析"	"知识库/02_GPU与光栅化管线/一帧如何到达屏幕.md；知识库/13_引擎架构与资源系统/Forward、Deferred与Clustered渲染.md"	"已覆盖"	"渲染与 GPU 架构"
"课程记录/Games104/04-渲染管线与GPU架构.md"	"76"	"三、 工程经验与避坑指南"	"知识库/02_GPU与光栅化管线/一帧如何到达屏幕.md；知识库/13_引擎架构与资源系统/Forward、Deferred与Clustered渲染.md"	"已覆盖"	"渲染与 GPU 架构"
"课程记录/Games104/05-渲染方程、球谐与软阴影.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/04_光照模型与PBR/经典光照、BRDF与微表面模型.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md；知识库/05_光照阴影与GI/阴影贴图、PCF与PCSS.md"	"已覆盖"	"光照数学"
"课程记录/Games104/05-渲染方程、球谐与软阴影.md"	"48"	"二、 重点术语与概念解析"	"知识库/04_光照模型与PBR/经典光照、BRDF与微表面模型.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md；知识库/05_光照阴影与GI/阴影贴图、PCF与PCSS.md"	"已覆盖"	"光照数学"
"课程记录/Games104/05-渲染方程、球谐与软阴影.md"	"76"	"三、 工程经验与避坑指南"	"知识库/04_光照模型与PBR/经典光照、BRDF与微表面模型.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md；知识库/05_光照阴影与GI/阴影贴图、PCF与PCSS.md"	"已覆盖"	"光照数学"
"课程记录/Games104/06-地形、大气与体积云.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/08_几何与网格/LOD、地形与程序化资产.md；知识库/10_VFX与模拟/大气散射、天空与体积云.md"	"已覆盖"	"地形与环境渲染"
"课程记录/Games104/06-地形、大气与体积云.md"	"157"	"二、 重点术语与概念解析"	"知识库/08_几何与网格/LOD、地形与程序化资产.md；知识库/10_VFX与模拟/大气散射、天空与体积云.md"	"已覆盖"	"地形与环境渲染"
"课程记录/Games104/06-地形、大气与体积云.md"	"229"	"三、 工程经验与避坑指南"	"知识库/08_几何与网格/LOD、地形与程序化资产.md；知识库/10_VFX与模拟/大气散射、天空与体积云.md"	"已覆盖"	"地形与环境渲染"
"课程记录/Games104/06-地形、大气与体积云.md"	"267"	"四、 课程动态与后续安排"	"知识库/08_几何与网格/LOD、地形与程序化资产.md；知识库/10_VFX与模拟/大气散射、天空与体积云.md"	"已覆盖"	"地形与环境渲染"
"课程记录/Games104/07-现代渲染与后处理.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/07_颜色与后处理/Tone Mapping、Bloom与屏幕效果.md；知识库/13_引擎架构与资源系统/Render Pass、Command Buffer与Render Graph.md"	"已覆盖"	"现代渲染与后处理"
"课程记录/Games104/07-现代渲染与后处理.md"	"220"	"二、 重点术语与概念解析"	"知识库/07_颜色与后处理/Tone Mapping、Bloom与屏幕效果.md；知识库/13_引擎架构与资源系统/Render Pass、Command Buffer与Render Graph.md"	"已覆盖"	"现代渲染与后处理"
"课程记录/Games104/07-现代渲染与后处理.md"	"367"	"三、 工程经验与避坑指南"	"知识库/07_颜色与后处理/Tone Mapping、Bloom与屏幕效果.md；知识库/13_引擎架构与资源系统/Render Pass、Command Buffer与Render Graph.md"	"已覆盖"	"现代渲染与后处理"
"课程记录/Games104/07-现代渲染与后处理.md"	"428"	"四、 课程作业：在小引擎中实现 Color Grading（调色）"	"知识库/07_颜色与后处理/Tone Mapping、Bloom与屏幕效果.md；知识库/13_引擎架构与资源系统/Render Pass、Command Buffer与Render Graph.md"	"已覆盖"	"现代渲染与后处理"
"课程记录/Games104/08-动画技术与旋转基础.md"	"5"	"一、核心知识点与原理剖析"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/01_数学与采样/旋转、四元数与插值.md"	"已覆盖"	"动画基础"
"课程记录/Games104/08-动画技术与旋转基础.md"	"279"	"二、重点术语与概念解析"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/01_数学与采样/旋转、四元数与插值.md"	"已覆盖"	"动画基础"
"课程记录/Games104/08-动画技术与旋转基础.md"	"383"	"三、工程经验与避坑指南"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/01_数学与采样/旋转、四元数与插值.md"	"已覆盖"	"动画基础"
"课程记录/Games104/08-动画技术与旋转基础.md"	"425"	"四、工程实践展望（下节课预告）"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/01_数学与采样/旋转、四元数与插值.md"	"已覆盖"	"动画基础"
"课程记录/Games104/09-蒙皮矩阵与动画压缩.md"	"5"	"一、核心知识点与原理剖析"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"蒙皮与压缩"
"课程记录/Games104/09-蒙皮矩阵与动画压缩.md"	"276"	"二、重点术语与概念解析"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"蒙皮与压缩"
"课程记录/Games104/09-蒙皮矩阵与动画压缩.md"	"372"	"三、工程经验与避坑指南"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"蒙皮与压缩"
"课程记录/Games104/09-蒙皮矩阵与动画压缩.md"	"431"	"四、课程作业回顾与社区活动"	"知识库/09_动画系统/骨骼动画、蒙皮与GPU动画.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"蒙皮与压缩"
"课程记录/Games104/10-动画树、IK与表情.md"	"5"	"一、核心知识点与原理剖析"	"知识库/09_动画系统/动画状态、混合与IK.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"高级动画"
"课程记录/Games104/10-动画树、IK与表情.md"	"267"	"二、重点术语与概念解析"	"知识库/09_动画系统/动画状态、混合与IK.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"高级动画"
"课程记录/Games104/10-动画树、IK与表情.md"	"387"	"三、工程经验与避坑指南"	"知识库/09_动画系统/动画状态、混合与IK.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"高级动画"
"课程记录/Games104/10-动画树、IK与表情.md"	"426"	"四、Q&A 问答实录"	"知识库/09_动画系统/动画状态、混合与IK.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"高级动画"
"课程记录/Games104/10-动画树、IK与表情.md"	"446"	"五、作业与实战建议"	"知识库/09_动画系统/动画状态、混合与IK.md；知识库/09_动画系统/动画压缩、面部、布料与毛发.md"	"已覆盖"	"高级动画"
"课程记录/Games104/11-高级物理系统.md"	"5"	"一、核心知识点与原理剖析"	"知识库/18_游戏物理与模拟/刚体、碰撞与约束求解.md；知识库/18_游戏物理与模拟/角色、布料、破坏与载具物理.md"	"已覆盖"	"游戏物理"
"课程记录/Games104/11-高级物理系统.md"	"396"	"二、重点术语与概念解析"	"知识库/18_游戏物理与模拟/刚体、碰撞与约束求解.md；知识库/18_游戏物理与模拟/角色、布料、破坏与载具物理.md"	"已覆盖"	"游戏物理"
"课程记录/Games104/11-高级物理系统.md"	"552"	"三、工程经验与避坑指南"	"知识库/18_游戏物理与模拟/刚体、碰撞与约束求解.md；知识库/18_游戏物理与模拟/角色、布料、破坏与载具物理.md"	"已覆盖"	"游戏物理"
"课程记录/Games104/11-高级物理系统.md"	"632"	"四、大作业（基于动画与物理的前四节课内容）"	"知识库/18_游戏物理与模拟/刚体、碰撞与约束求解.md；知识库/18_游戏物理与模拟/角色、布料、破坏与载具物理.md"	"已覆盖"	"游戏物理"
"课程记录/Games104/11-高级物理系统.md"	"654"	"五、重点公式汇总"	"知识库/18_游戏物理与模拟/刚体、碰撞与约束求解.md；知识库/18_游戏物理与模拟/角色、布料、破坏与载具物理.md"	"已覆盖"	"游戏物理"
"课程记录/Games104/12-粒子与音频系统.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/10_VFX与模拟/粒子系统与GPU模拟.md；知识库/13_引擎架构与资源系统/游戏音频系统.md"	"已覆盖"	"粒子与音频"
"课程记录/Games104/12-粒子与音频系统.md"	"318"	"二、 重点术语与概念解析"	"知识库/10_VFX与模拟/粒子系统与GPU模拟.md；知识库/13_引擎架构与资源系统/游戏音频系统.md"	"已覆盖"	"粒子与音频"
"课程记录/Games104/12-粒子与音频系统.md"	"448"	"三、 工程经验与避坑指南"	"知识库/10_VFX与模拟/粒子系统与GPU模拟.md；知识库/13_引擎架构与资源系统/游戏音频系统.md"	"已覆盖"	"粒子与音频"
"课程记录/Games104/12-粒子与音频系统.md"	"487"	"四、 Q&A 实战答疑"	"知识库/10_VFX与模拟/粒子系统与GPU模拟.md；知识库/13_引擎架构与资源系统/游戏音频系统.md"	"已覆盖"	"粒子与音频"
"课程记录/Games104/13-引擎工具链基础.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"工具链基础"
"课程记录/Games104/13-引擎工具链基础.md"	"249"	"二、 重点术语与概念解析"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"工具链基础"
"课程记录/Games104/13-引擎工具链基础.md"	"350"	"三、 工程经验与避坑指南"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"工具链基础"
"课程记录/Games104/14-世界编辑器、插件与反射.md"	"5"	"一、核心知识点与原理剖析"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界编辑器与反射"
"课程记录/Games104/14-世界编辑器、插件与反射.md"	"307"	"二、重点术语与概念解析"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界编辑器与反射"
"课程记录/Games104/14-世界编辑器、插件与反射.md"	"439"	"三、工程经验与避坑指南"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界编辑器与反射"
"课程记录/Games104/14-世界编辑器、插件与反射.md"	"509"	"四、本期作业：开放性命题——打通""资产 → 反射/Schema → 编辑器""链路"	"知识库/15_资产与工具管线/编辑器工具与批处理架构.md；知识库/13_引擎架构与资源系统/引擎分层、世界与对象模型.md"	"已覆盖"	"世界编辑器与反射"
"课程记录/Games104/15-Gameplay、脚本与3C.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/19_Gameplay与游戏框架/玩法系统、事件与脚本.md"	"已覆盖"	"Gameplay 基础"
"课程记录/Games104/15-Gameplay、脚本与3C.md"	"235"	"二、 重点术语与概念解析"	"知识库/19_Gameplay与游戏框架/玩法系统、事件与脚本.md"	"已覆盖"	"Gameplay 基础"
"课程记录/Games104/15-Gameplay、脚本与3C.md"	"343"	"三、 工程经验与避坑指南"	"知识库/19_Gameplay与游戏框架/玩法系统、事件与脚本.md"	"已覆盖"	"Gameplay 基础"
"课程记录/Games104/15-Gameplay、脚本与3C.md"	"386"	"四、 课堂互动与 Q&A"	"知识库/19_Gameplay与游戏框架/玩法系统、事件与脚本.md"	"已覆盖"	"Gameplay 基础"
"课程记录/Games104/16-导航、寻路与路径平滑.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/20_游戏AI/导航、寻路与移动控制.md"	"已覆盖"	"导航寻路"
"课程记录/Games104/16-导航、寻路与路径平滑.md"	"196"	"二、 重点术语与概念解析"	"知识库/20_游戏AI/导航、寻路与移动控制.md"	"已覆盖"	"导航寻路"
"课程记录/Games104/16-导航、寻路与路径平滑.md"	"314"	"三、 工程经验与避坑指南"	"知识库/20_游戏AI/导航、寻路与移动控制.md"	"已覆盖"	"导航寻路"
"课程记录/Games104/16-导航、寻路与路径平滑.md"	"364"	"四、 课程总结与衔接"	"知识库/20_游戏AI/导航、寻路与移动控制.md"	"已覆盖"	"导航寻路"
"课程记录/Games104/17-转向、群体、感知与决策.md"	"7"	"一、 核心知识点与原理剖析"	"知识库/20_游戏AI/导航、寻路与移动控制.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"移动与群体 AI"
"课程记录/Games104/17-转向、群体、感知与决策.md"	"187"	"二、 重点术语与概念解析"	"知识库/20_游戏AI/导航、寻路与移动控制.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"移动与群体 AI"
"课程记录/Games104/17-转向、群体、感知与决策.md"	"257"	"三、 工程经验与避坑指南"	"知识库/20_游戏AI/导航、寻路与移动控制.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"移动与群体 AI"
"课程记录/Games104/17-转向、群体、感知与决策.md"	"308"	"四、 作业与实战"	"知识库/20_游戏AI/导航、寻路与移动控制.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"移动与群体 AI"
"课程记录/Games104/18-HTN、GOAP与MCTS.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/20_游戏AI/行为树、效用与规划.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"规划与搜索"
"课程记录/Games104/18-HTN、GOAP与MCTS.md"	"273"	"二、 重点术语与概念解析"	"知识库/20_游戏AI/行为树、效用与规划.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"规划与搜索"
"课程记录/Games104/18-HTN、GOAP与MCTS.md"	"368"	"三、 工程经验与避坑指南"	"知识库/20_游戏AI/行为树、效用与规划.md；知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"规划与搜索"
"课程记录/Games104/19-机器学习与强化学习AI.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"学习型 AI"
"课程记录/Games104/19-机器学习与强化学习AI.md"	"311"	"二、 重点术语与概念解析"	"知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"学习型 AI"
"课程记录/Games104/19-机器学习与强化学习AI.md"	"411"	"三、 工程经验与避坑指南"	"知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"学习型 AI"
"课程记录/Games104/19-机器学习与强化学习AI.md"	"469"	"四、 参考文献与课程收尾"	"知识库/20_游戏AI/群体、学习与高级决策.md"	"已覆盖"	"学习型 AI"
"课程记录/Games104/20-网络协议、时钟与RPC.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/21_游戏网络/网络协议、时钟与RPC.md"	"已覆盖"	"网络基础"
"课程记录/Games104/20-网络协议、时钟与RPC.md"	"160"	"二、 重点术语与概念解析"	"知识库/21_游戏网络/网络协议、时钟与RPC.md"	"已覆盖"	"网络基础"
"课程记录/Games104/20-网络协议、时钟与RPC.md"	"256"	"三、 工程经验与避坑指南"	"知识库/21_游戏网络/网络协议、时钟与RPC.md"	"已覆盖"	"网络基础"
"课程记录/Games104/20-网络协议、时钟与RPC.md"	"294"	"四、 社区问答专题（课程开场 Q&A）"	"知识库/21_游戏网络/网络协议、时钟与RPC.md"	"已覆盖"	"网络基础"
"课程记录/Games104/21-同步、复制与网络物理.md"	"7"	"一、核心知识点与原理剖析"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"网络同步"
"课程记录/Games104/21-同步、复制与网络物理.md"	"235"	"二、重点术语与概念解析"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"网络同步"
"课程记录/Games104/21-同步、复制与网络物理.md"	"351"	"三、工程经验与避坑指南"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"网络同步"
"课程记录/Games104/21-同步、复制与网络物理.md"	"391"	"四、Q&A 环节（师生互动实录）"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"网络同步"
"课程记录/Games104/21-同步、复制与网络物理.md"	"414"	"五、课程收尾与下节预告"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"网络同步"
"课程记录/Games104/22-位移同步与命中判定.md"	"5"	"一、核心知识点与原理剖析"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"预测与命中判定"
"课程记录/Games104/22-位移同步与命中判定.md"	"165"	"二、重点术语与概念解析"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"预测与命中判定"
"课程记录/Games104/22-位移同步与命中判定.md"	"247"	"三、工程经验与避坑指南"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"预测与命中判定"
"课程记录/Games104/22-位移同步与命中判定.md"	"295"	"四、课程预告与学习路线"	"知识库/21_游戏网络/状态同步、预测与回滚.md"	"已覆盖"	"预测与命中判定"
"课程记录/Games104/23-MMO、分布式同步与反作弊.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/21_游戏网络/服务器架构、分区与反作弊.md"	"已覆盖"	"服务器架构"
"课程记录/Games104/23-MMO、分布式同步与反作弊.md"	"249"	"二、 重点术语与概念解析"	"知识库/21_游戏网络/服务器架构、分区与反作弊.md"	"已覆盖"	"服务器架构"
"课程记录/Games104/23-MMO、分布式同步与反作弊.md"	"357"	"三、 工程经验与避坑指南"	"知识库/21_游戏网络/服务器架构、分区与反作弊.md"	"已覆盖"	"服务器架构"
"课程记录/Games104/23-MMO、分布式同步与反作弊.md"	"395"	"四、 课堂答疑（Q&A）"	"知识库/21_游戏网络/服务器架构、分区与反作弊.md"	"已覆盖"	"服务器架构"
"课程记录/Games104/24-数据导向与任务系统上.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"数据导向、调度与并行"
"课程记录/Games104/24-数据导向与任务系统上.md"	"300"	"二、 重点术语与概念解析"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"数据导向、调度与并行"
"课程记录/Games104/24-数据导向与任务系统上.md"	"443"	"三、 工程经验与避坑指南"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"数据导向、调度与并行"
"课程记录/Games104/24-数据导向与任务系统上.md"	"491"	"四、 Q&A 答疑：上节课问题解答"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"数据导向、调度与并行"
"课程记录/Games104/24-数据导向与任务系统上.md"	"526"	"五、 课程安排与通知"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"数据导向、调度与并行"
"课程记录/Games104/25-数据导向与任务系统下.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"任务系统与并发基础"
"课程记录/Games104/25-数据导向与任务系统下.md"	"279"	"二、 重点术语与概念解析"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"任务系统与并发基础"
"课程记录/Games104/25-数据导向与任务系统下.md"	"404"	"三、 工程经验与避坑指南"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"任务系统与并发基础"
"课程记录/Games104/25-数据导向与任务系统下.md"	"472"	"四、 后续学习指引"	"知识库/13_引擎架构与资源系统/数据导向设计与任务系统.md；知识库/16_编程与数据结构/内存、对象生命周期与对象池.md；知识库/16_编程与数据结构/操作系统、进程与并发基础.md"	"已覆盖"	"任务系统与并发基础"
"课程记录/Games104/26-Lumen、蒙特卡洛与SDF追踪.md"	"3"	"一、 核心知识点与原理剖析"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md"	"已覆盖"	"Lumen 基础"
"课程记录/Games104/26-Lumen、蒙特卡洛与SDF追踪.md"	"259"	"二、 重点术语与概念解析"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md"	"已覆盖"	"Lumen 基础"
"课程记录/Games104/26-Lumen、蒙特卡洛与SDF追踪.md"	"373"	"三、 工程经验与避坑指南"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md"	"已覆盖"	"Lumen 基础"
"课程记录/Games104/26-Lumen、蒙特卡洛与SDF追踪.md"	"440"	"四、 课程动态与开源社区"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md；知识库/01_数学与采样/概率采样、积分与球谐函数.md"	"已覆盖"	"Lumen 基础"
"课程记录/Games104/27-Lumen光照缓存与屏幕探针.md"	"5"	"一、核心知识点与原理剖析"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md"	"已覆盖"	"Lumen 缓存与探针"
"课程记录/Games104/27-Lumen光照缓存与屏幕探针.md"	"176"	"二、重点术语与概念解析"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md"	"已覆盖"	"Lumen 缓存与探针"
"课程记录/Games104/27-Lumen光照缓存与屏幕探针.md"	"272"	"三、工程经验与避坑指南"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md"	"已覆盖"	"Lumen 缓存与探针"
"课程记录/Games104/27-Lumen光照缓存与屏幕探针.md"	"315"	"四、课堂问答（Q&A）"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md"	"已覆盖"	"Lumen 缓存与探针"
"课程记录/Games104/27-Lumen光照缓存与屏幕探针.md"	"337"	"五、课程收尾与预告"	"知识库/05_光照阴影与GI/烘焙光照、Probe与实时GI.md"	"已覆盖"	"Lumen 缓存与探针"
"课程记录/Games104/28-GPU驱动几何与Nanite基础.md"	"5"	"一、 核心知识点与原理剖析"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"GPU 驱动几何"
"课程记录/Games104/28-GPU驱动几何与Nanite基础.md"	"115"	"二、 重点术语与概念解析"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"GPU 驱动几何"
"课程记录/Games104/28-GPU驱动几何与Nanite基础.md"	"183"	"三、 工程经验与避坑指南"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"GPU 驱动几何"
"课程记录/Games104/28-GPU驱动几何与Nanite基础.md"	"214"	"四、 Q&A 环节（上一节遗留问题解答）"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"GPU 驱动几何"
"课程记录/Games104/28-GPU驱动几何与Nanite基础.md"	"239"	"五、 课程信息与补充说明"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"GPU 驱动几何"
"课程记录/Games104/29-Nanite虚拟几何与虚拟阴影.md"	"3"	"一、核心知识点与原理剖析"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"Nanite"
"课程记录/Games104/29-Nanite虚拟几何与虚拟阴影.md"	"324"	"二、重点术语与概念解析"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"Nanite"
"课程记录/Games104/29-Nanite虚拟几何与虚拟阴影.md"	"472"	"三、工程经验与避坑指南"	"知识库/12_光追与现代渲染/GPU-Driven管线与Nanite.md"	"已覆盖"	"Nanite"
